"","nep","year","temp.Jan","temp.Feb","temp.Mar","temp.Apr","temp.May","temp.Jun","temp.Jul","temp.Aug","temp.Sep","temp.Oct","temp.Nov","temp.Dec","precip.Jan","precip.Feb","precip.Mar","precip.Apr","precip.May","precip.Jun","precip.Jul","precip.Aug","precip.Sep","precip.Oct","precip.Nov","precip.Dec","radiation.Jan","radiation.Feb","radiation.Mar","radiation.Apr","radiation.May","radiation.Jun","radiation.Jul","radiation.Aug","radiation.Sep","radiation.Oct","radiation.Nov","radiation.Dec","airhumidity.Jan","airhumidity.Feb","airhumidity.Mar","airhumidity.Apr","airhumidity.May","airhumidity.Jun","airhumidity.Jul","airhumidity.Aug","airhumidity.Sep","airhumidity.Oct","airhumidity.Nov","airhumidity.Dec","year"
"temp.Sep",0.0434186495840549,-0.0884447619318962,-0.242108911275864,0.0218039341270924,-0.0740675628185272,-0.0575926974415779,-0.0287077110260725,-0.288620978593826,-0.107249841094017,0.0935940444469452,1,0.0232361927628517,0.00069698819424957,-0.228471487760544,-0.316702038049698,0.273063033819199,0.303046375513077,0.146571263670921,0.199226409196854,-0.143956825137138,0.347520500421524,-0.115907110273838,-0.613064825534821,0.0637411326169968,0.00863894447684288,0.145390585064888,0.197292283177376,0.221290454268456,0.289331763982773,0.107412457466125,0.0507490821182728,-0.10889807343483,-0.332341551780701,0.229573875665665,-0.268451929092407,-0.355498313903809,-0.000852579309139401,0.325232148170471,0.154347151517868,0.0676605254411697,0.0273101292550564,-0.457207471132278,0.130986362695694,0.575313329696655,0.840019822120667,0.285203278064728,0.864666163921356,0.465775161981583,0.327856868505478,0.161764606833458,-0.0884447619318962
"temp.Oct",-0.0398130938410759,0.0243665464222431,0.0541119389235973,-0.409479230642319,0.437059611082077,0.0590623803436756,-0.200534522533417,-0.203396022319794,0.264369517564774,0.402227878570557,0.0232361927628517,1,-0.0885351076722145,0.366619646549225,-0.142793715000153,0.465776890516281,0.0888181328773499,0.0684410259127617,0.499119967222214,-0.0201972387731075,0.268562763929367,0.00505636446177959,-0.0785563737154007,-0.489763885736465,0.184517353773117,0.105515770614147,0.133030608296394,-0.188049554824829,0.345566809177399,-0.438510596752167,0.323137283325195,-0.226424008607864,-0.32420551776886,0.515748500823975,-0.101645886898041,-0.0915306806564331,0.14476703107357,0.0344036258757114,-0.0352692678570747,-0.0987671166658401,0.356310158967972,-0.190979138016701,0.395792603492737,0.237262338399887,0.183324187994003,0.0643539801239967,-0.204000443220139,0.31483319401741,-0.260117918252945,0.337383419275284,0.0243665464222431
"temp.Nov",0.0385521873831749,0.0432766042649746,-0.508446037769318,0.0507970042526722,-0.00210410403087735,-0.709078431129456,-0.488309532403946,-0.166933849453926,-0.255241394042969,-0.368056535720825,0.00069698819424957,-0.0885351076722145,1,-0.0755540207028389,-0.142125487327576,-0.214918449521065,-0.334541231393814,0.450797528028488,0.212590545415878,0.0929524898529053,0.215486600995064,0.49971017241478,-0.166810110211372,0.228807672858238,-0.123007535934448,0.222766011953354,-0.161577835679054,-0.240746170282364,0.0195290558040142,0.0679911524057388,0.200680926442146,0.20424297451973,-0.0173374433070421,-0.182432562112808,-0.273628681898117,-0.2077317237854,0.0151345673948526,0.197271972894669,0.00352708925493062,-0.0598299726843834,0.143236875534058,-0.153430864214897,-0.119150258600712,0.386407107114792,0.101669535040855,-0.118614822626114,0.164600893855095,-0.344831526279449,0.79445493221283,0.148575738072395,0.0432766042649746
"temp.Dec",-0.421893149614334,-0.347104519605637,0.229231625795364,-0.472795158624649,-0.150089651346207,0.304636240005493,-0.206830114126205,0.309116452932358,0.254976630210876,-0.0897918194532394,-0.228471487760544,0.366619646549225,-0.0755540207028389,1,-0.401978135108948,0.0138012412935495,0.00526447920128703,-0.232051864266396,-0.0629282370209694,-0.386971026659012,-0.04978371784091,0.110031850636005,0.178399160504341,-0.435126841068268,-0.0406151972711086,-0.31627157330513,0.193591669201851,-0.106158927083015,0.332190632820129,-0.543102920055389,-0.18510727584362,-0.594303369522095,-0.220652684569359,0.726809203624725,0.382070273160934,-0.0996176823973656,-0.155719801783562,0.0924259647727013,0.258907467126846,-0.167297646403313,-0.284287661314011,0.209744334220886,-0.298026412725449,0.0650535821914673,-0.196070984005928,-0.0250365380197763,-0.240306332707405,-0.191236361861229,-0.225204333662987,0.742870032787323,-0.347104519605637
"precip.Jan",0.65826541185379,-0.207093819975853,0.344729840755463,0.588882565498352,0.181108802556992,-0.276158630847931,0.135715290904045,-0.288659632205963,-0.180014804005623,0.212570786476135,-0.316702038049698,-0.142793715000153,-0.142125487327576,-0.401978135108948,1,-0.039760984480381,-0.239450603723526,-0.0229256879538298,-0.0569816902279854,0.179869011044502,-0.0533548220992088,-0.313200384378433,0.222521603107452,-0.0974748209118843,0.0426272489130497,-0.266055583953857,-0.162103787064552,0.479236096143723,-0.0611209161579609,0.316448718309402,-0.224600583314896,0.285353451967239,0.0623554512858391,-0.339172095060349,-0.019172228872776,-0.038840975612402,0.199212595820427,0.0853031575679779,0.0325558818876743,0.625651836395264,0.119798250496387,0.115302413702011,0.0977314412593842,-0.586667954921722,-0.188372746109962,0.123044244945049,-0.299267530441284,-0.374651372432709,-0.181490376591682,-0.683804869651794,-0.207093819975853
"precip.Feb",-0.0927100107073784,-0.0129075516015291,0.319802641868591,0.0939714983105659,0.200944617390633,0.227037116885185,0.18478088080883,-0.326156824827194,0.208263874053955,0.0809923633933067,0.273063033819199,0.465776890516281,-0.214918449521065,0.0138012412935495,-0.039760984480381,1,0.277289927005768,-0.247335970401764,0.562587201595306,-0.131479486823082,-0.0538007169961929,-0.0916180983185768,-0.250215977430344,0.211469635367393,-0.0553139410912991,-0.152431175112724,-0.189725860953331,0.190660163760185,0.436051815748215,-0.239132538437843,0.0795621797442436,-0.289025098085403,-0.40882471203804,0.0227515920996666,-0.455446898937225,-0.108350239694118,-0.324292480945587,0.0840300694108009,0.0691758096218109,0.126097157597542,0.071619026362896,-0.512806355953217,0.0576195791363716,0.163328006863594,0.179187074303627,-0.261891841888428,-0.0244445819407701,0.379636257886887,-0.0744543820619583,0.17029082775116,-0.0129075516015291
"precip.Mar",0.0186687838286161,-0.210954606533051,0.532880544662476,-0.176509723067284,-0.391396403312683,0.517232477664948,0.431926161050797,0.00616495683789253,0.244936659932137,0.387522548437119,0.303046375513077,0.0888181328773499,-0.334541231393814,0.00526447920128703,-0.239450603723526,0.277289927005768,1,-0.415660709142685,-0.198128700256348,-0.222980633378029,0.392036497592926,-0.443806380033493,0.336189836263657,-0.000782621558755636,-0.0949168130755424,-0.384130448102951,-0.296774327754974,0.283865064382553,0.150244057178497,-0.0839829370379448,-0.00921283103525639,-0.327338397502899,-0.156952068209648,0.0817431136965752,0.191407307982445,-0.0394858904182911,-0.0663522332906723,0.0282935407012701,0.620129704475403,0.0237304195761681,-0.0144095821306109,0.28113716840744,0.365753978490829,0.246631860733032,0.360184460878372,0.343397229909897,0.0290492866188288,0.690403461456299,0.0295938514173031,0.15806856751442,-0.210954606533051
"precip.Apr",-0.0648457333445549,0.271452397108078,-0.480971455574036,0.0727826952934265,0.502773284912109,-0.680679321289062,-0.263983726501465,-0.467319935560226,-0.79356175661087,-0.465693145990372,0.146571263670921,0.0684410259127617,0.450797528028488,-0.232051864266396,-0.0229256879538298,-0.247335970401764,-0.415660709142685,1,-0.0713637620210648,0.690096795558929,0.106490783393383,0.168420255184174,-0.0962108224630356,-0.147073149681091,-0.279180943965912,0.459744453430176,0.452435553073883,-0.590822577476501,-0.377380013465881,-0.0971084013581276,-0.0845718905329704,-0.020030589774251,0.38422691822052,0.166352212429047,0.0908529087901115,0.237608104944229,-0.162210404872894,-0.248815774917603,-0.315820097923279,0.148273408412933,0.497383922338486,-0.111194871366024,0.0139195388182998,-0.00742780370637774,0.0450457334518433,0.0268831886351109,0.291575223207474,-0.0247068479657173,0.258204340934753,0.000476939923828468,0.271452397108078
"precip.May",-0.0805589109659195,0.14088299870491,-0.308230340480804,0.112516567111015,0.0769208297133446,-0.3006891310215,-0.501300573348999,-0.17117577791214,0.387404769659042,0.132596015930176,0.199226409196854,0.499119967222214,0.212590545415878,-0.0629282370209694,-0.0569816902279854,0.562587201595306,-0.198128700256348,-0.0713637620210648,1,-0.282880067825317,-0.146441370248795,0.502206385135651,-0.611969888210297,0.163808733224869,-0.0239191055297852,0.2269406914711,-0.307820916175842,-0.0590840429067612,0.629488885402679,-0.189986363053322,0.592002928256989,0.25096395611763,-0.696998000144958,-0.0135734556242824,-0.796600341796875,-0.0553387366235256,0.360190063714981,-0.00671274354681373,-0.428011178970337,-0.0247006192803383,-0.100410081446171,-0.774128973484039,0.124888949096203,0.369733780622482,0.223374962806702,-0.175294905900955,0.0450848042964935,0.162850722670555,0.12032375484705,0.0523960739374161,0.14088299870491
"precip.Jun",-0.0403259992599487,0.272547632455826,-0.115859515964985,-0.00156258686911315,0.463576555252075,-0.385991632938385,0.129177361726761,-0.625931560993195,-0.53830486536026,-0.28810977935791,-0.143956825137138,-0.0201972387731075,0.0929524898529053,-0.386971026659012,0.179869011044502,-0.131479486823082,-0.222980633378029,0.690096795558929,-0.282880067825317,1,-0.207384377717972,-0.298827767372131,0.138581648468971,0.0985448956489563,0.0871715471148491,0.440600663423538,0.363473355770111,-0.519909024238586,-0.576175928115845,0.00666257413104177,-0.317883998155594,0.104902155697346,0.573882281780243,-0.174827292561531,0.170391947031021,0.46816349029541,-0.240086659789085,-0.429462105035782,-0.293754816055298,0.24014350771904,0.364079624414444,0.00674474006518722,0.0177522618323565,-0.414098352193832,-0.113249398767948,-0.00623037479817867,0.00497264042496681,0.0825790911912918,0.115189924836159,-0.0633518546819687,0.272547632455826
"precip.Jul",0.589881956577301,-0.151512622833252,-0.0463856123387814,-0.178601533174515,0.192609563469887,0.0941979736089706,0.204747691750526,0.099754586815834,-0.133986905217171,0.396049827337265,0.347520500421524,0.268562763929367,0.215486600995064,-0.04978371784091,-0.0533548220992088,-0.0538007169961929,0.392036497592926,0.106490783393383,-0.146441370248795,-0.207384377717972,1,-0.0983093902468681,0.154657810926437,-0.348028242588043,0.0706718266010284,-0.17796878516674,0.0736301317811012,0.267768025398254,-0.126402914524078,0.139579877257347,0.227778404951096,-0.0686458870768547,0.125679194927216,0.13237276673317,0.193520218133926,-0.647360563278198,-0.0184137020260096,0.622396469116211,0.555930852890015,-0.167303919792175,0.58230584859848,0.263889849185944,0.484467655420303,0.431487590074539,0.521505951881409,0.18797741830349,0.276958405971527,0.223417669534683,0.196264907717705,-0.111704960465431,-0.151512622833252
"precip.Aug",-0.155669510364532,0.414895474910736,-0.685964107513428,-0.0811565071344376,-0.116482473909855,-0.291567981243134,-0.581522107124329,0.441982835531235,-0.0211619604378939,-0.456984758377075,-0.115907110273838,0.00505636446177959,0.49971017241478,0.110031850636005,-0.313200384378433,-0.0916180983185768,-0.443806380033493,0.168420255184174,0.502206385135651,-0.298827767372131,-0.0983093902468681,1,-0.366200655698776,0.28786689043045,-0.310842007398605,0.324429333209991,-0.271663665771484,-0.475049704313278,0.102474071085453,-0.357884645462036,0.447222411632538,0.185247763991356,-0.175675198435783,-0.0396420881152153,-0.265471696853638,-0.0418774746358395,0.210929691791534,-0.0181231163442135,-0.55699098110199,-0.488630682229996,-0.19294784963131,-0.420154750347137,-0.320952206850052,0.167111933231354,-0.179558992385864,-0.565963745117188,0.0264887921512127,-0.158091589808464,0.245478332042694,-0.00324094714596868,0.414895474910736
"precip.Sep",0.0296036060899496,-0.29866623878479,0.63347464799881,0.107914984226227,0.0694382265210152,0.265738964080811,0.512120187282562,0.131829515099525,-0.0968315601348877,0.128432720899582,-0.613064825534821,-0.0785563737154007,-0.166810110211372,0.178399160504341,0.222521603107452,-0.250215977430344,0.336189836263657,-0.0962108224630356,-0.611969888210297,0.138581648468971,0.154657810926437,-0.366200655698776,1,-0.362497717142105,-0.300337195396423,-0.594856321811676,0.00323682324960828,0.0432141982018948,-0.407318294048309,0.0726055204868317,-0.144098967313766,-0.184324026107788,0.497259169816971,-0.0560446716845036,0.516485571861267,0.313411593437195,-0.335412412881851,-0.266552865505219,0.486888468265533,0.201197743415833,0.297318011522293,0.842791259288788,0.286520510911942,-0.319006830453873,-0.482616543769836,0.179545775055885,-0.598327219486237,-0.0287912450730801,-0.326109707355499,-0.100729398429394,-0.29866623878479
"precip.Oct",0.00802236516028643,0.402488023042679,-0.276914149522781,0.0298791043460369,-0.373265415430069,-0.0393630415201187,0.00601931381970644,0.00744288880378008,0.0173759423196316,-0.451105445623398,0.0637411326169968,-0.489763885736465,0.228807672858238,-0.435126841068268,-0.0974748209118843,0.211469635367393,-0.000782621558755636,-0.147073149681091,0.163808733224869,0.0985448956489563,-0.348028242588043,0.28786689043045,-0.362497717142105,1,0.0850609838962555,0.326158612966537,-0.504073083400726,-0.114612258970737,-0.0908960998058319,-0.0261097121983767,-0.0904389619827271,0.251001447439194,-0.00343539123423398,-0.652027487754822,-0.297018229961395,-0.0186953488737345,-0.062348660081625,0.0283505879342556,-0.298159390687943,-0.230780109763145,-0.420307487249374,-0.473974406719208,-0.492756098508835,-0.137451648712158,0.00485363556072116,-0.576981067657471,0.164269238710403,0.0557659715414047,0.541781067848206,-0.127199098467827,0.402488023042679
"precip.Nov",0.328179329633713,0.103408113121986,-0.14844822883606,-0.520042777061462,0.074874572455883,0.231564953923225,0.0366750732064247,0.00351624935865402,0.434766173362732,0.438540726900101,0.00863894447684288,0.184517353773117,-0.123007535934448,-0.0406151972711086,0.0426272489130497,-0.0553139410912991,-0.0949168130755424,-0.279180943965912,-0.0239191055297852,0.0871715471148491,0.0706718266010284,-0.310842007398605,-0.300337195396423,0.0850609838962555,1,0.388896465301514,0.106218032538891,0.169355988502502,-0.0616172030568123,0.191601976752281,-0.0632037222385406,0.292863130569458,0.0171311795711517,-0.135199293494225,0.0222863983362913,-0.432348996400833,0.344467401504517,0.448926657438278,-0.0419941879808903,-0.322317898273468,-0.0638855546712875,-0.087349146604538,-0.00294300285167992,-0.0541342720389366,0.268031001091003,-0.0245093312114477,0.0640653148293495,-0.11874271184206,0.0357777811586857,0.0346221290528774,0.103408113121986
"precip.Dec",-0.111407101154327,0.797766208648682,-0.73916482925415,-0.442172437906265,0.121785640716553,-0.307313054800034,-0.483504295349121,-0.0918039530515671,-0.180007770657539,-0.262315630912781,0.145390585064888,0.105515770614147,0.222766011953354,-0.31627157330513,-0.266055583953857,-0.152431175112724,-0.384130448102951,0.459744453430176,0.2269406914711,0.440600663423538,-0.17796878516674,0.324429333209991,-0.594856321811676,0.326158612966537,0.388896465301514,1,0.0311134196817875,-0.605725765228271,-0.159904569387436,-0.185220018029213,0.0687179118394852,0.220498040318489,0.0573524497449398,-0.055094800889492,-0.0887774303555489,0.0983720570802689,0.354191958904266,-0.152161255478859,-0.717987656593323,-0.471396803855896,0.0102720791473985,-0.418395847082138,-0.206286862492561,0.0103886034339666,0.0696552842855453,-0.238456770777702,0.2035873234272,0.0364949256181717,0.236933693289757,-0.0197312869131565,0.797766208648682
"radiation.Jan",-0.158421352505684,-0.257515460252762,-0.160166218876839,-0.0637790709733963,0.617695152759552,0.0157596711069345,0.269496560096741,-0.198145687580109,-0.241135075688362,0.0179650243371725,0.197292283177376,0.133030608296394,-0.161577835679054,0.193591669201851,-0.162103787064552,-0.189725860953331,-0.296774327754974,0.452435553073883,-0.307820916175842,0.363473355770111,0.0736301317811012,-0.271663665771484,0.00323682324960828,-0.504073083400726,0.106218032538891,0.0311134196817875,1,-0.209330081939697,-0.408250540494919,0.169940963387489,-0.0837909728288651,-0.0257715657353401,0.468034267425537,0.353974282741547,0.181143626570702,0.052275575697422,-0.393486440181732,-0.00922238733619452,-0.026869947090745,0.080025814473629,0.386875629425049,0.0533206537365913,0.162471115589142,0.0363589227199554,0.175857588648796,0.153911560773849,0.402881056070328,0.0360080413520336,-0.283402562141418,0.245800465345383,-0.257515460252762
"radiation.Feb",0.482772976160049,-0.551517963409424,0.531377673149109,0.419212609529495,-0.198422715067863,0.235036730766296,0.314234763383865,0.00847359001636505,0.27489185333252,0.516685426235199,0.221290454268456,-0.188049554824829,-0.240746170282364,-0.106158927083015,0.479236096143723,0.190660163760185,0.283865064382553,-0.590822577476501,-0.0590840429067612,-0.519909024238586,0.267768025398254,-0.475049704313278,0.0432141982018948,-0.114612258970737,0.169355988502502,-0.605725765228271,-0.209330081939697,1,0.356490969657898,0.520560145378113,-0.110304623842239,0.0183326564729214,-0.314390242099762,-0.147322490811348,-0.149371489882469,-0.519652783870697,0.0519315227866173,0.551186561584473,0.621910452842712,0.393322467803955,-0.0734377726912498,0.166791945695877,0.176593855023384,0.109492912888527,0.25933575630188,0.347763627767563,0.0525321252644062,-0.195372804999352,-0.0802482962608337,-0.291137099266052,-0.551517963409424
"radiation.Mar",-0.206069827079773,-0.262227445840836,0.203376829624176,0.0462243929505348,-0.42282173037529,-0.11685274541378,-0.547515034675598,-0.136420890688896,0.428138971328735,0.193561568856239,0.289331763982773,0.345566809177399,0.0195290558040142,0.332190632820129,-0.0611209161579609,0.436051815748215,0.150244057178497,-0.377380013465881,0.629488885402679,-0.576175928115845,-0.126402914524078,0.102474071085453,-0.407318294048309,-0.0908960998058319,-0.0616172030568123,-0.159904569387436,-0.408250540494919,0.356490969657898,1,-0.252186059951782,0.0947221964597702,-0.272093564271927,-0.978798747062683,0.4075907766819,-0.40169295668602,-0.150419875979424,0.381988674402237,0.0986589267849922,0.133727937936783,0.241009846329689,-0.449422061443329,-0.354278236627579,-0.0630527809262276,0.391213774681091,0.234157875180244,0.306821256875992,-0.023525083437562,-0.0098914485424757,0.0875077545642853,0.363116502761841,-0.262227445840836
