"","nep","year","temp.Jan","temp.Feb","temp.Mar","temp.Apr","temp.May","temp.Jun","temp.Jul","temp.Aug","temp.Sep","temp.Oct","temp.Nov","temp.Dec","precip.Jan","precip.Feb","precip.Mar","precip.Apr","precip.May","precip.Jun","precip.Jul","precip.Aug","precip.Sep","precip.Oct","precip.Nov","precip.Dec","radiation.Jan","radiation.Feb","radiation.Mar","radiation.Apr","radiation.May","radiation.Jun","radiation.Jul","radiation.Aug","radiation.Sep","radiation.Oct","radiation.Nov","radiation.Dec","airhumidity.Jan","airhumidity.Feb","airhumidity.Mar","airhumidity.Apr","airhumidity.May","airhumidity.Jun","airhumidity.Jul","airhumidity.Aug","airhumidity.Sep","airhumidity.Oct","airhumidity.Nov","airhumidity.Dec","year"
"temp.Sep",0.0718860292134633,0.256115126208029,0.0836882491295148,0.520991311261239,0.506899510399708,0.884263060993272,0.373452064145424,0.0369751724288827,0.241797651308374,0.64806657136262,NA,0.773485531563225,0.412666179808706,0.912148679879073,0.267906707850639,0.322518246695153,0.510611799670583,0.204635341884181,0.911670101774533,0.766984226175347,0.209644188925866,0.643111631507287,0.600842857346185,0.350474448723748,0.62264259364719,0.353404127147866,0.265217671210207,0.19989731120674,0.250989349945903,0.624654337679859,0.266537201508847,0.26593920348478,0.232590853868385,0.122858605898045,0.980554833937461,0.347930212104937,0.328834955554909,0.348269485165419,0.0712695873297466,0.477428670696467,0.968759026691672,0.583983667035254,0.610072407780382,0.13953835529434,0.888921983548254,0.563642666791959,0.269762411344059,0.84365113738493,0.352392151670359,0.92644251668908,0.256115126208029
"temp.Oct",0.935168160932046,0.961305747678199,0.675807551041654,0.367936894946392,0.26260271322764,0.167943579636052,0.341041877496118,0.896422730726583,0.28750714187781,0.378491421349788,0.773485531563225,NA,0.616889158764116,0.0159584401058277,0.521406541362748,0.905182885638663,0.41076125669671,0.885105478835715,0.556284461349312,0.206709892367677,0.746374778120438,0.191819762731744,0.846301938252919,0.672668537102376,0.777112117598552,0.318936931752044,0.400713272133955,0.839040853369432,0.44515302279531,0.462203860336488,0.340066105243745,0.274400380704924,0.278490302226082,0.468877578169408,0.512368110037635,0.730025548896052,0.506592519425544,0.518419492274598,0.880197253153251,0.238175863156614,0.878494270392225,0.0142921011900325,0.774009067111368,0.927717161983695,0.178943795441681,0.801352066541282,0.795752069063892,0.392181170066849,0.379704846982544,0.0669506974855758,0.961305747678199
"temp.Nov",0.919569316794519,0.879463425610999,0.23557866233402,0.45439841204705,0.344741746659144,0.123832040538896,0.379017858625281,0.556769061801235,0.984209036032809,0.395407053699155,0.412666179808706,0.616889158764116,NA,0.077545775052664,0.676900528720018,0.662717702044161,0.529583955397345,0.130107236587805,0.569432953846598,0.762808795957695,0.100971458749317,0.930923615507634,0.363947255641162,0.373337421292826,0.75010465171978,0.871970031569063,0.800921920690703,0.814023134178941,0.80109206689981,0.710814764021182,0.838898732119538,0.901445883504966,0.9964512655763,0.973475463731984,0.526457420474655,0.865344807127583,0.262367912679276,0.2658484004159,0.376134125154657,0.744283164678051,0.371062345391368,0.985630029253923,0.889132810330439,0.39676680051518,0.724116001589478,0.517181955380912,0.118742516699113,0.0896929370146151,0.00135608503579032,0.0555603708161116,0.879463425610999
"temp.Dec",0.92819605066017,0.953283499768493,0.82064315238436,0.311170843370033,0.176757203306164,0.0313281537968497,0.909892795509984,0.718021094383456,0.464481456221854,0.924795550440947,0.912148679879073,0.0159584401058277,0.077545775052664,NA,0.857530376869806,0.963888126719962,0.767906414354667,0.492925370410967,0.857119762396976,0.354515689203546,0.277328885923881,0.339508972193378,0.470090483295005,0.377374576219063,0.772811903065557,0.657762258699236,0.748723433323544,0.692308277195552,0.494882228885451,0.876647307329693,0.682061984153378,0.545850676841979,0.482595391602128,0.687756268290772,0.987412535067098,0.689817595721405,0.2561228568092,0.264837681846821,0.734161208557079,0.274980117210748,0.573192101082719,0.138372511503803,0.856274012193411,0.797735102283577,0.265855255522649,0.851958452214299,0.387270491006929,0.152314064759164,0.0327752705430804,0.00112348464992174,0.953283499768493
"precip.Jan",0.312445788232831,0.985137749106427,0.794622074574639,0.446694868738838,0.630723616236706,0.733512862774255,0.609591888877188,0.128942833452684,0.290665056440942,0.261271586268479,0.267906707850639,0.521406541362748,0.676900528720018,0.857530376869806,NA,0.903856150219223,0.900419938835532,0.660025221766553,0.622769186674604,0.641943385460704,0.430271929038418,0.687321369340272,0.0552373599378289,0.228883961157941,0.642296268434173,0.083040426773896,0.257876987087112,0.206146222050493,0.601830620304382,0.418741861983581,0.263755448193878,0.335115274912437,0.324863028485999,0.253021545647388,0.446173807862679,0.759986550146406,0.238490448655093,0.243367299033325,0.394343943273276,0.931258551701133,0.788691775420462,0.493194909606842,0.843804274243035,0.339250542972916,0.526133572806182,0.00390921669873401,0.435758667978545,0.437086015190224,0.813096895719138,0.926590762417992,0.985137749106427
"precip.Feb",0.378893750033119,0.416189919509589,0.547173058340041,0.801303179252976,0.565296722470913,0.549652204020449,0.489914158997075,0.965994580198422,0.510693739015306,0.625084438404341,0.322518246695153,0.905182885638663,0.662717702044161,0.963888126719962,0.903856150219223,NA,0.369856718497901,0.541163812205229,0.257105048105847,0.133199332774767,0.708538091172242,0.775049029689799,0.630015600113901,0.266462216589503,0.156401693115623,0.166839064692039,0.206903745522283,0.252686219532983,0.954892182873067,0.0650535890160753,0.165518660605562,0.503978489228582,0.796104935921622,0.429451955195138,0.135093413448012,0.680550648283697,0.746093684175162,0.754636810405889,0.866110113740197,0.437836406531551,0.547301221003665,0.842789491033116,0.176460442383481,0.324082456995389,0.527560628509655,0.747768849064413,0.111834811078205,0.116573230080965,0.775250588332782,0.753294552138886,0.416189919509589
"precip.Mar",0.443296431962503,0.438187091194606,0.774078778536716,0.1949754669221,0.301673478608202,0.639056515108645,0.820589085611994,0.587571920313528,0.863873640342718,0.705991956462196,0.510611799670583,0.41076125669671,0.529583955397345,0.767906414354667,0.900419938835532,0.369856718497901,NA,0.873558797631426,0.00190997501057666,0.589090763403006,0.802348701526814,0.769419897372043,0.504229492370322,0.714041817166231,0.241532299538892,0.75258528779512,0.649036512559015,0.0825382408622675,0.517598304595841,0.502617347737957,0.772510022757536,0.837554460955167,0.492464321422601,0.81462539155377,0.529987148675474,0.248077096334374,0.260204306562273,0.241502717173001,0.569838481933069,0.0151639811369271,0.0120377372062661,0.938800303661264,0.23608027998897,0.970720660299167,0.794652412667169,0.768844824020682,0.693887752338699,0.837330103220352,0.945079743264806,0.906025936166771,0.438187091194606
"precip.Apr",0.938973800064302,0.787104016908962,0.0461998269161938,0.251074261691532,0.450122833476499,0.450528280524043,0.0758222800504686,0.0464147167788791,0.0691425925327203,0.136178319530705,0.204635341884181,0.885105478835715,0.130107236587805,0.492925370410967,0.660025221766553,0.541163812205229,0.873558797631426,NA,0.523169640008465,0.330585073439083,0.00119033871469609,0.239175764640658,0.633751615522574,0.0782771593854226,0.334104150425896,0.577084290394407,0.467864045326811,0.632385179491847,0.544860330448019,0.162199492387088,0.480863198382422,0.795762287376613,0.800810582221086,0.921980318967271,0.083179392072998,0.320985698767027,0.313379252711893,0.330260069823164,0.00700986199314579,0.534380308992136,0.671368035869519,0.412564806781409,0.178671638020717,0.237375125375142,0.433871745242829,0.883306785467618,0.701675309402485,0.975864606608905,0.0991866759869899,0.490508355244575,0.787104016908962
"precip.May",0.772508743235135,0.67179796797761,0.575892012873136,0.225789701398203,0.112521359982301,0.626718272036979,0.753762566385811,0.276393101782876,0.469731674953617,0.493475677352425,0.911670101774533,0.556284461349312,0.569432953846598,0.857119762396976,0.622769186674604,0.257105048105847,0.00190997501057666,0.523169640008465,NA,0.985089413702263,0.541915298499092,0.642559199126841,0.564574254382326,0.845549528101075,0.229538983712476,0.717551647788189,0.756589378033914,0.180526304520773,0.259440288603123,0.378225320667985,0.844618772239725,0.647852412445922,0.285654068554822,0.898994140929269,0.330425901875673,0.0988789345106533,0.507367663763252,0.472570690973948,0.262939946819763,0.0650387373786039,0.00645438778212681,0.920125644419905,0.0500972309546037,0.961468982544736,0.944785524009272,0.985152030782729,0.691020664579769,0.527146889520243,0.965795610232527,0.845552775624603,0.67179796797761
"precip.Jun",0.925035386412962,0.891817167952449,0.982756080252831,0.4104381486222,0.32693441616921,0.911351634640364,0.162566187908614,0.687126744394611,0.0861838662615071,0.530352562287089,0.766984226175347,0.206709892367677,0.762808795957695,0.354515689203546,0.641943385460704,0.133199332774767,0.589090763403006,0.330585073439083,0.985089413702263,NA,0.600704349096181,0.348957379460848,0.725759012192398,0.135646310529705,0.392800157611981,0.32274036033952,0.433049767573136,0.815100810474445,0.90189218049087,0.185845211966827,0.312720062235842,0.493030945256865,0.640484332311147,0.731413215094576,0.224601775675354,0.864874880654689,0.391119123115675,0.391118012460772,0.56213772101669,0.448900910600953,0.979418889460248,0.457963349651942,0.272188087202163,0.76763250715538,0.117288733863754,0.400421496939779,0.229101075052747,0.0342173382980668,0.636321581057359,0.635838718786218,0.891817167952449
"precip.Jul",0.878301578329505,0.604619882019635,0.0451685673146041,0.0852935070443301,0.676888443874656,0.285290678601669,0.30966410424755,0.0287768338254744,0.119603580059641,0.391840204956395,0.209644188925866,0.746374778120438,0.100971458749317,0.277328885923881,0.430271929038418,0.708538091172242,0.802348701526814,0.00119033871469609,0.541915298499092,0.600704349096181,NA,0.260295025880885,0.888629541642451,0.092001425886056,0.298334680512994,0.984563590108664,0.62338112587075,0.727623136887017,0.652285854275696,0.373842463803267,0.674415915196602,0.873221704678208,0.770465575224701,0.96597398820648,0.275889418146024,0.471661302800336,0.250581080993333,0.261467385252001,0.0113583293663231,0.371130491471562,0.72283562046579,0.673814122737401,0.397279535479703,0.0975781913560474,0.458575349318547,0.650064457269973,0.730345843832558,0.719555390331091,0.0738012423032206,0.344908742186044,0.604619882019635
"precip.Aug",0.393416713121034,0.134407841835572,0.140441105181047,0.328528398981558,0.144724302944002,0.58674221483474,0.66494365023061,0.250596126350012,0.0177261423731876,0.564963448380569,0.643111631507287,0.191819762731744,0.930923615507634,0.339508972193378,0.687321369340272,0.775049029689799,0.769419897372043,0.239175764640658,0.642559199126841,0.348957379460848,0.260295025880885,NA,0.531948912230139,0.883202047968944,0.0357536567982297,0.697398112839902,0.192784224385086,0.689822071027846,0.381800777602189,0.30411338574973,0.220964783555806,0.170098543362687,0.350200177277911,0.256647531763999,0.422535498690239,0.808688851195277,0.706586921676072,0.718482082127238,0.179700324324588,0.67261774829739,0.271125010909512,0.0481364567904818,0.614310785642575,0.115258113743908,0.00824582190466883,0.565774252168577,0.463029894704246,0.602175287693919,0.798120972962452,0.286615913171878,0.134407841835572
"precip.Sep",0.575080765099738,0.732912567385664,0.809119457442511,0.958092922872168,0.94613146154215,0.896857255646335,0.213118181441128,0.702088430735238,0.522774615995549,0.0515159943838162,0.600842857346185,0.846301938252919,0.363947255641162,0.470090483295005,0.0552373599378289,0.630015600113901,0.504229492370322,0.633751615522574,0.564574254382326,0.725759012192398,0.888629541642451,0.531948912230139,NA,0.863112845524475,0.773438571764705,0.0777254818868911,0.406564063122472,0.0682180549512736,0.451025419247379,0.19402136533691,0.431355127502979,0.913694469360441,0.841206924741038,0.708188718372123,0.107791193804041,0.334257429360236,0.589473251447749,0.56331305571862,0.88166438411212,0.397702004720352,0.774583213066143,0.795339966299911,0.347901916246334,0.383045475898617,0.241694196290117,0.0086128264955101,0.257856970676493,0.495379734202626,0.237091892912329,0.39368425129259,0.732912567385664
"precip.Oct",0.580169196217522,0.829317420992502,0.717447728864271,0.86421647064416,0.940604653284193,0.11814762055891,0.263024745810239,0.238407852861068,0.260353704936165,0.759785502539358,0.350474448723748,0.672668537102376,0.373337421292826,0.377374576219063,0.228883961157941,0.266462216589503,0.714041817166231,0.0782771593854226,0.845549528101075,0.135646310529705,0.092001425886056,0.883202047968944,0.863112845524475,NA,0.686276817856037,0.973957577535952,0.96374226887137,0.689768798279896,0.45627101049413,0.515848597189128,0.942083977330239,0.766289768060089,0.588538825316129,0.598712899093972,0.413389728140372,0.142438374034057,0.00864031101436824,0.0104945287999509,0.242474217280922,0.926998218253011,0.660033787098285,0.646952334567178,0.359916050590337,0.814706819177027,0.626429389623496,0.273056008419922,0.758930615674267,0.501877949317473,0.338645498543513,0.261434769677053,0.829317420992502
"precip.Nov",0.101173897500151,0.0133575469764664,0.548252695906203,0.27376466600004,0.28931660848558,0.921503971703817,0.942307743860878,0.462669011713118,0.116205672954194,0.78245739238106,0.62264259364719,0.777112117598552,0.75010465171978,0.772811903065557,0.642296268434173,0.156401693115623,0.241532299538892,0.334104150425896,0.229538983712476,0.392800157611981,0.298334680512994,0.0357536567982297,0.773438571764705,0.686276817856037,NA,0.515030479389148,0.0782782528692785,0.230760174041236,0.418909156027725,0.140560290519783,0.0995428968998473,0.148585196875275,0.38932219632326,0.125118483647866,0.311090475613751,0.877524151556613,0.765536753898304,0.775250046627404,0.376608713932987,0.161352123310745,0.167577508176296,0.448238845067371,0.470251702969152,0.465718648795806,0.0519050601078499,0.503170608860315,0.120537115119509,0.433566242250435,0.754601861132308,0.716562451161236,0.0133575469764664
"precip.Dec",0.236609593521671,0.666459286607291,0.97223271032623,0.505088583629735,0.596193746862836,0.880210070447808,0.119785405797616,0.547557620691109,0.783250431329927,0.0534751030099427,0.353404127147866,0.318936931752044,0.871970031569063,0.657762258699236,0.083040426773896,0.166839064692039,0.75258528779512,0.577084290394407,0.717551647788189,0.32274036033952,0.984563590108664,0.697398112839902,0.0777254818868911,0.973957577535952,0.515030479389148,NA,0.0312890098040628,0.0804351667809335,0.811065158445529,0.00697644355745752,0.0209403951930831,0.179926022690187,0.362655547278033,0.153183809409499,0.0155629280914433,0.770973955417947,0.553132571555095,0.547938141227276,0.975960861061842,0.724357272550934,0.705593392466889,0.284333627317021,0.271517439402108,0.311746259110198,0.750364608245434,0.162721607464136,0.841029728966564,0.602834825422484,0.921028739941357,0.963899989278802,0.666459286607291
"radiation.Jan",0.0110091377063966,0.0627623756869213,0.778587259787041,0.886349705880137,0.716495469784542,0.857919215896241,0.502201114112119,0.73054396737567,0.518509352529687,0.280052829107591,0.265217671210207,0.400713272133955,0.800921920690703,0.748723433323544,0.257876987087112,0.206903745522283,0.649036512559015,0.467864045326811,0.756589378033914,0.433049767573136,0.62338112587075,0.192784224385086,0.406564063122472,0.96374226887137,0.0782782528692785,0.0312890098040628,NA,0.0543963153630591,0.213982205108042,0.0145968356025723,1.06742060670406e-05,0.0057865177041212,0.0634483602259923,0.00278218458649149,0.0848051621978221,0.645511460523955,0.546891458115219,0.563532532885593,0.857794919076736,0.358552576506624,0.60673813851418,0.239126664294143,0.663343698339245,0.953297656308267,0.216352583116821,0.505943770688467,0.456366041984839,0.813288323122644,0.982143477321531,0.960347586963358,0.0627623756869213
"radiation.Feb",0.0460348704403488,0.232222648385821,0.777733809916624,0.493334766624454,0.704496984363698,0.973043438065661,0.654190599726772,0.829126846693348,0.952269920878959,0.21295782061668,0.19989731120674,0.839040853369432,0.814023134178941,0.692308277195552,0.206146222050493,0.252686219532983,0.0825382408622675,0.632385179491847,0.180526304520773,0.815100810474445,0.727623136887017,0.689822071027846,0.0682180549512736,0.689768798279896,0.230760174041236,0.0804351667809335,0.0543963153630591,NA,0.893752316604614,0.0625569267434654,0.0862340497824632,0.31075227332469,0.626142626397415,0.13398594521987,0.104644393755639,0.656228066505838,0.26630504509641,0.259223358337533,0.805224618914767,0.0310187980926202,0.220950472459788,0.635656447709571,0.380415875055143,0.719287459093668,0.947199692774512,0.169132024361353,0.918372787019549,0.797905365529425,0.657137688302891,0.714044309405473,0.232222648385821
"radiation.Mar",0.0968237296588783,0.0734633885583613,0.621527250943227,0.772957856140441,0.506790847178067,0.876202847432542,0.342064735638831,0.26994804678049,0.937948597972183,0.443213174998834,0.250989349945903,0.44515302279531,0.80109206689981,0.494882228885451,0.601830620304382,0.954892182873067,0.517598304595841,0.544860330448019,0.259440288603123,0.90189218049087,0.652285854275696,0.381800777602189,0.451025419247379,0.45627101049413,0.418909156027725,0.811065158445529,0.213982205108042,0.893752316604614,NA,0.909412435637843,0.214139224639208,0.0180394636079551,0.00128106834479946,0.0332767192827768,0.66566809887063,0.00429248121369064,0.66400449850457,0.719833792492628,0.310701486564936,0.884961188494824,0.572067212882299,0.649233368583423,0.120493200928074,0.801360105062907,0.168075418715957,0.804356007455141,0.293592578063989,0.915627021059345,0.383115650770462,0.661740963611252,0.0734633885583613
"radiation.Apr",0.198060054162665,0.375450634229261,0.592954599634744,0.926629793320342,0.356027874032603,0.868562094000049,0.0876791400536852,0.813650064971249,0.290168673504308,0.0492923429568428,0.624654337679859,0.462203860336488,0.710814764021182,0.876647307329693,0.418741861983581,0.0650535890160753,0.502617347737957,0.162199492387088,0.378225320667985,0.185845211966827,0.373842463803267,0.30411338574973,0.19402136533691,0.515848597189128,0.140560290519783,0.00697644355745752,0.0145968356025723,0.0625569267434654,0.909412435637843,NA,0.0114902561629329,0.173066629212012,0.47789447882068,0.157685123237506,0.000723350275621204,0.620305929522883,0.847911034178914,0.837022063741477,0.410448984671671,0.393981539381689,0.4246764014482,0.256862481603755,0.113844526906209,0.770504531606287,0.393713840838432,0.492210461296265,0.641638706636653,0.503977747326038,0.694345569280564,0.909988693776858,0.375450634229261
"radiation.May",0.022164226198008,0.0921004424564578,0.883196622754058,0.933948335817388,0.727758226873514,0.832092838584988,0.437018322965126,0.670516104647811,0.50284299606232,0.282147778622484,0.266537201508847,0.340066105243745,0.838898732119538,0.682061984153378,0.263755448193878,0.165518660605562,0.772510022757536,0.480863198382422,0.844618772239725,0.312720062235842,0.674415915196602,0.220964783555806,0.431355127502979,0.942083977330239,0.0995428968998473,0.0209403951930831,1.06742060670406e-05,0.0862340497824632,0.214139224639208,0.0114902561629329,NA,0.0055295853653099,0.0559129237489353,0.00461069869722963,0.0765961173589016,0.63632728921593,0.639162190667911,0.657330700167139,0.91721743491885,0.486375104788271,0.710364517194157,0.250474336317368,0.644441915272203,0.835889743048153,0.197792571578695,0.551282407534066,0.402433436702895,0.684762425017102,0.954325989658434,0.94643879386417,0.0921004424564578
